ConstituentID,DisplayName,ArtistBio,Nationality,Gender,BeginDate,EndDate
33984,Kurt Schmidt,"German, 1901–1991; at Bauhaus 1920–25",German,male,1901,1991
33993,Antonio Manuel,"Brazilian, born 1947",Brazilian,male,1947,0
34027,Guyton\Walker,American,American,male,0,0
34045,Richard Jost,"American, born 1942",American,male,1942,0
34054,Jack Strange,"British, born 1984",British,male,1984,0
34056,Steven Parrino,"American, 1958–2005",American,male,1958,2005
34111,David Bowie,"British, 1947–2016",British,male,1947,2016
34124,Alina Szapocznikow,"Polish, 1926–1973",Polish,female,1926,1973
34131,Wieki Somers,"Dutch, born 1976",Dutch,female,1976,0
34141,Benjamin Wheeler Howes,"American, born 1983",American,male,1983,0
34145,Juan Melé,"Argentine, 1923–2012",Argentine,male,1923,2012
34147,Teddy Cruz,"American, born Guatemala 1962",American,male,1962,0
34153,Estudio Teddy Cruz + Fonna Forman,"American, founded 2000",American,do not identify,2000,0
34174,Richard Hutten,"Dutch, born 1967",Dutch,male,1967,0
34184,John Lloyd Wright,"American, 1892–1972",American,do not identify,1892,1972
34202,Zhang Dali,"Chinese, born 1963",Chinese,male,1963,0
34217,Peter Haythornthwaite,"New Zealander, born 1944",New Zealander,do not identify,1944,0
34218,Farkas Molnár,"Hungarian, 1897–1945",Hungarian,male,1897,1945
34219,Zoe Leonard,"American, born 1961",American,female,1961,0
34220,Candida Höfer,"German, born 1944",German,female,1944,0
34221,Rong Rong,"Chinese, born 1968",Chinese,male,1968,0
34222,Huang Yan,"Chinese, born 1966",Chinese,male,1966,0
34247,Georg Teltscher,"Austrian, 1904–1983",Austrian,male,1904,1983
34250,Jonas Wood,"American, born 1977",American,male,1977,0
34296,Haythornthwaite//Creativelab,"New Zealand, est. 2000",New Zealander,do not identify,2000,0
34303,Sigalit Landau,"Israeli, born 1969",Israeli,female,1969,0
34307,Andrew Haythornthwaite,"New Zealander, born 1980",New Zealander,do not identify,1980,0
34308,David Haythornthwaite,"New Zealander, born 1978",New Zealander,do not identify,1978,0
34309,Dean Edgington,"New Zealander, born 1976",New Zealander,male,1976,0
34310,William J. Russell,American,American,male,0,0
34333,Z Corporation,USA,American,do not identify,0,0
34389,Dara Birnbaum,"American, born 1946",American,female,1946,0
34409,Yael Bartana,"Israeli, born 1970",Israeli,female,1970,0
34411,George Lois,"American, born 1931",American,do not identify,1931,0
34418,Louis-Jacques-Mandé Daguerre,"French, 1787–1851",French,male,1787,1851
34425,Gianluigi Banfi,"Italian, 1910–1945",Italian,male,1910,1945
34426,Lodovico Barbiano di Belgiojoso,"Italian, 1909–2004",Italian,male,1909,2004
34427,Enrico Peressutti,"Italian, 1908–1976",Italian,male,1908,1976
34428,Ernesto Nathan Rogers,"Italian, 1909–1969",Italian,male,1909,1969
34451,Jennifer Allora,"American, born 1974",American,female,1974,0
34452,Guillermo Calzadilla,"Cuban, born 1971",Cuban,male,1971,0
34459,Paul Sharits,"American, 1943–1993",American,male,1943,1993
34460,Svetlana Alpers,"American, born 1936",American,female,1936,0
34462,Marine Hugonnier,"French, born 1969",French,female,1969,0
34464,James Hyde,"American, born 1958",American,male,1958,0
34465,Barney Kulok,"American, born 1981",American,do not identify,1981,0
34468,Ben Rose,"American, 1916–1980",American,male,1916,1980
34484,Katy Grannan,"American, born 1969",American,female,1969,0
34488,Xiao Lu,"Australian, born China 1962",Chinese,female,1962,0
34494,Jamie Isenstein,"American, born 1975",American,female,1975,0
34528,Guy de Cointet,"French, 1934–1983",American,male,1934,1983
34532,Isaac Julien,"British, born 1960",British,male,1960,0
34537,Zeilinger,"Austrian, born 1945",Austrian,male,1945,0
34540,Beckermann,"Austrian, born 1952",Austrian,female,1952,0
34541,Gilbert Bretterbauer,"Austrian, born 1957",Austrian,male,1957,0
34542,Martin Bruch,"Austrian, born 1961",Austrian,male,1961,0
34543,einLab,American,American,do not identify,0,0
34545,Endlicher,"Austrian, born 1960",Austrian,male,1960,0
34548,Groting,"German, born 1961",German,female,1961,0
34551,Haim Steinbach,"American, born Israel 1944",American,male,1944,0
34555,Charlotte Posenenske,"German, 1930–1985",German,female,1930,1985
34557,Gilberto Corretti,"Italian, born 1941",Italian,do not identify,1941,0
34558,Paolo Deganello,"Italian, born 1940",Italian,male,1940,0
34559,Massimo Morozzi,"Italian, born 1941",Italian,male,1941,0
34560,Dario Bartolini,"Italian, born 1943",Italian,male,1943,0
34561,Lucia Bartolini,"Italian, born 1944",Italian,female,1944,0
34577,Sabine Hornig,"German, born 1964",German,female,1964,0
34597,Anthony McCall,"American, born England 1946",American,male,1946,0
34613,Emile Josome Hodinos,"French, 1853–1905",French,male,1853,1905
34619,El Anatsui,"Ghanaian, born 1944",Ghanaian,male,1944,0
34626,Robert Koepke,"German, 1893–1968",German,male,1893,1968
34673,The Residents,"American, founded 1972",American,do not identify,1972,0
34674,Devo,"USA, est. 1973",American,do not identify,1973,0
34692,Miao Xiaochun,"Chinese, born 1964",Chinese,male,1964,0
34698,James Luna,"Payómkawichum/Luiseño, 1950–2018",Native American,male,1950,2018
34699,Julius Shulman,"American, 1910–2009",American,male,1910,2009
34708,Sterling Ruby,"American, born Germany 1972",German,male,1972,0
34714,Diango Hernandez,"Cuban, born 1970",Cuban,male,1970,0
34716,Justine Kurland,"American, born 1969",American,female,1969,0
34722,Ai Weiwei,"Chinese, born 1957",Chinese,male,1957,0
34723,Hai Bo,"Chinese, born 1962",Chinese,male,1962,0
34724,Hong Lei,"Chinese, born 1960",Chinese,male,1960,0
34725,Pierre Missey,French,French,do not identify,0,0
34727,Mary Beth Edelson,"American, 1933 – 2021",American,female,1933,2021
34728,Sheng Qi,"Chinese, born 1965",Chinese,male,1965,0
34729,Weng Fen,"Chinese, born 1961",Chinese,male,1961,0
34732,Zheng Guogu,"Chinese, born 1970",Chinese,male,1970,0
34734,Ercole Brini,"Italian, 1913–1980",Italian,male,1913,1989
34740,Philip Glass,"American, born 1937",American,male,1937,0
34742,Tino Sehgal,"British, born 1976",British,male,1976,0
34743,Jackson Mac Low,"American, 1922–2004",American,male,1922,2004
34764,Wardell Milan,"American, born 1978",American,male,1978,0
34782,Lida Abdul,"Afghan, born 1973",Afghan,female,1973,0
34784,Trisha Brown,"American, 1936–2017",American,female,1936,2017
34785,Jessica Mein,"Brazilian, born 1975",Brazilian,female,1975,0
34787,Leo Villareal,"American, born 1967",American,male,1967,0
34788,Kalup Linzy,"American, born 1977",American,male,1977,0
34789,George Bures Miller,"Canadian, born 1960",Canadian,male,1960,0
34794,Test Dept.,"British, formed 1981",British,do not identify,1981,0
34795,Coil,"British, formed 1982",British,do not identify,1982,0
34796,TVTV,founded in 1972,American,do not identify,1972,0
34797,Ulay,"German, 1943–2020",German,male,1943,2020
34803,Marc Camille Chaimowicz,"British, born 1946",British,male,1946,0
34804,Shu Lea Cheang,"Taiwanese, born 1954",Taiwanese,female,1954,0
34805,Stevenson J. Palfi,"American, 1952–2005",American,male,1952,2005
34806,Doris Cross,"American, born 1906",American,do not identify,1906,0
34809,Joan La Barbara,"American, born 1947",American,female,1947,0
34811,Akira Kurosaki,"Japanese, born 1937",Japanese,male,1937,0
34812,Alex Weil,"American, born 1951",American,male,1951,0
34813,Angel Velasco Shaw,"Filipino American, born 1963",American,female,1963,0
34814,Annabel Jankel,British,British,female,0,0
34816,Ardele Lister,"Canadian, born 1950",Canadian,female,1950,0
34817,Arthur Ginsberg,"American, born 1941",American,male,1941,0
34818,Ayumi Shino,"Japanese, born 1959",Japanese,female,1959,0
34819,Barbara Buckner,"American, born 1950",American,female,1950,0
34820,Bill Seaman,"American, born 1956",American,male,1956,0
34821,Bob Giraldi,"American, born 1939",American,male,1939,0
34822,Bob Sabiston,"American, born 1967",American,male,1967,0
34823,Branda Miller,"American, born 1952",American,female,1952,0
34824,Brice Dellsperger,"French, born 1971",French,male,1971,0
34825,Bruce Gowers,British,British,male,0,0
34829,Claude Beller,"American, born 1945",American,male,1945,0
34830,Colin Campbell,"Canadian, 1942–2001",Canadian,male,1942,2001
34831,Dale Hoyt,"American, born 1961",American,male,1961,0
34832,Daniel Reeves,"American, born 1948",American,male,1948,0
34835,Davidson Gigliotti,"American, born 1939",American,male,1939,0
34837,Diane Bonder,"American, 1960–2006",American,female,1960,2006
34838,Dieter Meier,"Swiss, born 1945",Swiss,male,1945,0
34839,Dmitry Troitsky,"Russian, born 1971",Russian,male,1971,0
34841,Donigan Cumming,"American, born 1947",American,male,1947,0
34842,Elsa Cayo,"Peruvian, born 1951",Peruvian,female,1951,0
34843,Frank Gillette,"American, born 1941",American,male,1941,0
34844,Fred Simon,"American, born 1945",American,male,1945,0
34846,Graeme Whifler,"American, born 1951",American,male,1951,0
34847,Gregg Bordowitz,"American, born 1964",American,male,1964,0
34848,Greg Durbin,"American, born 1950",American,male,1950,0
34849,Helen De Michiel,"American, born 1953",American,female,1953,0
34850,Hitoshi Nomura,"Japanese, born 1945",Japanese,male,1945,0
34851,Irit Batsry,"Israeli, born 1957",Israeli,female,1957,0
34852,James Byrne,"American, born 1950",American,male,1950,0
34853,Jane Veeder,"American, born 1944",American,female,1944,0
34857,Joan Logue,"American, born 1942",American,female,1942,0
34858,Joe Dea,American,American,male,0,0
34860,John Reilly,"American, 1939–2013",American,male,1939,2013
34861,John Sanborn,"American, born 1954",American,male,1954,0
34862,Jon Alpert,"American, born 1948",American,male,1948,0
34863,Jud Yalkut,"American, 1938–2013",American,male,1938,2013
34864,Judith Barry,"American, born 1949",American,female,1949,0
34865,Jules Backus,"American, 1944–1996",American,male,1944,1996
34866,Keiko Tsuno,"Japanese, born 1944",Japanese,female,1944,0
34867,Ken Feingold,"American, born 1952",American,male,1952,0
34868,Ken Kobland,"American, born 1946",American,male,1946,0
34869,Kevin Godley,"British, born 1945",British,male,1945,0
34870,Kyoko Michishita,"Japanese, born 1942",Japanese,female,1942,0
34871,Lol Crème,"British, born 1947",British,male,1947,0
34872,Mao Kawaguchi,"Japanese, born 1951",Japanese,male,1951,0
34873,Mark Magill,"American, born 1952",American,male,1952,0
34874,Mary McFerran,American,American,female,0,0
34875,Matthew Geller,"American, born 1954",American,male,1954,0
34876,Michael Nesmith,"American, born 1942",American,male,1942,0
34878,Michael Smith,"American, born 1951",American,male,1951,0
34879,Mickey McGowan,"American, born 1946",American,female,1946,0
34881,Miranda July,"American, born 1974",American,female,1974,0
34882,Nancy Buchanan,"American, born 1946",American,female,1946,0
34883,Neil Goldberg,"American, born 1963",American,male,1963,0
34884,Norman Cohn,"Canadian, born 1946",Canadian,male,1946,0
34885,Olga Stolpovskaya,"Russian, born 1969",Russian,female,1969,0
34886,Paul Dougherty,"American, born 1953",American,male,1953,0
34887,Paul Harrison,"British, born 1966",British,male,1966,0
34888,Paul Ryan,"American, 1943–2013",American,male,1943,2013
34889,Peter Care,"British, born 1953",British,male,1953,0
34890,Péter Forgács,"Hungarian, born 1950",Hungarian,male,1950,0
34892,Phyllis Baldino,"American, born 1956",American,female,1956,0
34893,Pia Lindman,"Finnish, born 1965",Finnish,female,1965,0
34894,Pratibha Parmar,"British, born 1955",British,female,1955,0
34896,Ralph Hocking,"American, born 1931",American,male,1931,0
34897,Richard Foreman,"American, born 1937",American,male,1937,0
34898,Richard Lowenstein,"Australian, born 1959",Australian,male,1959,0
34899,Robert Farber,"American, 1948–1995",American,male,1948,1995
34901,Rocky Morton,"British, born 1955",British,male,1955,0
34902,Sadie Benning,"American, born 1973",American,non-binary,1973,0
34907,Shi Jian,"Chinese, born 1973",Chinese,male,1973,0
34908,Simone Forti,"American, born Italy. 1935",American,female,1935,0
34909,Skip Blumberg,"American, born 1946",American,male,1946,0
34910,Skip Sweeney,"American, born 1946",American,male,1946,0
34911,Spike Jonze,"American, born 1969",American,male,1969,0
34912,Stefan Moore,"American, born 1944",American,male,1944,0
34913,Stephen Beck,"American, born 1950",American,male,1950,0
34914,Stephen Laub,"American, born 1945",American,male,1945,0
34915,Steve Reinke,"Canadian, born 1963",Canadian,male,1963,0
34916,Stuart Marshall,"British, 1949–1993",British,male,1949,1993
34917,Stuart Sherman,"American, 1946–2001",American,male,1946,2001
34919,Teodoro Maus,"Mexican, born 1934",Mexican,male,1934,0
34920,Thierry Kuntzel,"French, 1948–2007",French,male,1948,2007
34921,Thomas Dolby,"British, born 1958",British,male,1958,0
34922,Toni Basil,"American, born 1943",American,female,1943,0
34923,Tsuneo Nakai,"Japanese, born 1947",Japanese,male,1947,0
34924,Ulrike Rosenbach,"German, born 1943",German,female,1943,0
34925,Vanalyne Green,"American, born 1948",American,female,1948,0
34926,"Victor Masayesva, Jr.","Native American, born 1951",Native American,male,1951,0
34928,William Dear,"Canadian, born 1944",Canadian,male,1944,0
34929,Yasuo Shinohara,"Japanese, born 1952",Japanese,male,1952,0
34930,Zacharias Kunuk,"Canadian, born 1957",Canadian,male,1957,0
34931,Zbigniew Rybczynski,"Polish, born 1949",Polish,male,1949,0
34933,Mick Rock,"British, born 1949",British,male,1949,0
34936,Julien Temple,"British, born 1953",British,male,1953,0
34937,Tony Cokes,"American, born 1956",American,male,1956,0
34938,Tony Labat,"American, born Cuba. 1951",American,male,1951,0
34940,Tim Pope,"British, born 1956",British,male,1956,0
34943,Jean Baptises-Mondino,"French, born 1949",French,male,1949,0
34944,Gus Van Sant,"American, born 1952",American,male,1952,0
34945,Rudi Dolezal,"Austrian, born 1958",Austrian,male,1958,0
34946,Hannes Rosacher,"Austrian, born 1952",Austrian,male,1952,0
34947,Mark Romanek,"American, born 1959",American,male,1959,0
34948,Matthew Rolston,American,American,male,0,0
34949,Sam Bayer,"American, born 1962",American,male,1962,0
34950,Floria Sigismondi,Italian,Italian,female,0,0
34979,Louis Lafon,"French, active 1870s–90s",French,male,1870,1890
35061,Malachi Farrell,"Irish, born 1970",Irish,male,1970,0
35062,Seamus Farrell,"British, born 1965",British,male,1965,0
35063,Filippo di Giovani,Italian,Italian,male,0,0
35064,Fernando Palma de Rodriguez,Mexican,Mexican,male,0,0
35066,Hans Gross,"Austrian, 1847–1915",Austrian,male,1847,1915
35067,Peter Singer,"Austrian, 1810–1882",Austrian,male,1810,1882
35069,Hanns Horbiger,"Austrian, 1860–1931",Austrian,male,1860,1931
35070,Otto E. Rossler,"German, born 1940",German,male,1940,0
35075,Efrain Almeida,"Brazilian, born 1964",Brazilian,male,1964,0
35076,Gerhard Grossing,"Austrian, born 1957",Austrian,male,1957,0
35080,Raimond Chaves,"Colombian, born 1963",Colombian,male,1963,0
35082,Gilda Mantilla,"Peruvian, born United States 1967",Peruvian,female,1967,0
35086,Margaret E. Knight,"American, 1838–1914",American,female,1838,1914
35105,Alfonso Bialetti,"Italian, 1888–1970",Italian,male,1888,1970
35115,Karl Elsener,"Swiss, 1860–1918",Swiss,do not identify,1860,1918
35122,Heinz Gappmayr,"Austrian, born 1925",Austrian,male,1925,0
35130,Gertrud Fischbacher,"Austrian, born 1967",Austrian,female,1967,0
35134,Harrell Fletcher,"American, born 1967",American,male,1967,0
35145,Josephine Meckseper,"German, born 1964",German,female,1964,0
35152,Cao Guimarães,"Brazilian, born 1965",Brazilian,male,1965,0
35159,Cao Fei,"Chinese, born 1978",Chinese,female,1978,0
35162,David Lamelas,"Argentine, born 1946",Argentine,male,1946,0
35165,Brüder Rasch,German,German,do not identify,0,0
35204,Batiste Madalena,"American, 1902–1988",American,male,1902,1988
35207,FXFOWLE,"American, founded 1978",American,do not identify,1978,0
35212,Shannon Ebner,"American, born 1971",American,female,1971,0
35220,Babette Mangolte,"French, born 1941",French,female,1941,0
35251,Sergej Jensen,"Danish, born 1973",Danish,male,1973,0
35252,Aernout Mik,"Dutch, born 1962",Dutch,male,1962,0
35266,Harry Dodge,"American, born 1966",American,male,1966,0
35267,Stanya Kahn,"American, born 1968",American,female,1968,0
35270,Yui Kugimiya,"Japanese, born 1981",Japanese,female,1981,0
35282,Seher Shah,"Pakistani, born 1975",Pakistani,female,1975,0
35285,Walid Raad,"Lebanese, born 1967",Lebanese,male,1967,0
35288,Joachim Koester,"Danish, born 1962",Danish,male,1962,0
35295,Alex Hubbard,"American, born 1975",American,male,1975,0
35333,Beca Lipscombe,"British, born 1973",British,female,1973,0
35340,Amar Kanwar,"Indian, born 1964",Indian,male,1964,0
35343,Atelier E.B,"British, founded 2007",British,do not identify,2007,0
35353,José Resende,"Brazilian, born 1945",Brazilian,male,1945,0
35380,A. Lawrence Kocher,"American, 1885–1969",American,male,1885,1969
35392,Bani Abidi,"Pakistani, born 1971",Pakistani,female,1971,0
35399,Peter Roehr,"German, 1944–1968",German,male,1944,1968
35406,Liza Béar,"British, born 1942",British,female,1942,0
35409,Jarbes Lopes,"Brazilian, born 1964",Brazilian,male,1964,0
35420,Bonnie Camplin,"British, born 1970",British,do not identify,1970,0
35421,Enrico David,"Italian, born 1966",Italian,male,1966,0
35422,Alasdair Gray,"Scottish, born 1934",Scottish,do not identify,1934,0
